OrderID,OrderDate,CustomerID,State,ProductID,ProductName,Quantity
US-2015-159982,11/28/2015,DR-12880,Illinois,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,6
CA-2017-163139,12/1/2017,CC-12670,New York,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,3
CA-2017-163139,12/1/2017,CC-12670,New York,OFF-ST-10002790,Safco Industrial Shelving,3
CA-2017-163139,12/1/2017,CC-12670,New York,OFF-BI-10003460,Acco 3-Hole Punch,5
US-2014-106992,9/19/2014,SB-20290,Texas,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,3
US-2014-106992,9/19/2014,SB-20290,Texas,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,7
CA-2016-125318,6/6/2016,RC-19825,Illinois,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,4
CA-2015-155040,11/10/2015,AH-10210,California,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,2
CA-2017-136826,6/16/2017,CB-12535,North Carolina,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",3
CA-2016-111010,1/22/2016,PG-18895,New Jersey,OFF-FA-10003472,Bagged Rubber Bands,6
US-2017-145366,12/9/2017,CA-12310,Ohio,OFF-ST-10004180,Safco Commercial Shelving,1
US-2017-145366,12/9/2017,CA-12310,Ohio,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",3
CA-2017-163979,12/28/2017,KH-16690,California,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,4
CA-2015-155334,7/30/2015,HA-14920,California,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7
CA-2015-155334,7/30/2015,HA-14920,California,FUR-FU-10003274,Regeneration Desk Collection,3
CA-2015-155334,7/30/2015,HA-14920,California,OFF-BI-10002557,Presstex Flexible Ring Binders,3
CA-2017-118136,9/16/2017,BB-10990,California,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",2
CA-2017-118136,9/16/2017,BB-10990,California,OFF-AR-10001427,Newell 330,1
CA-2017-132976,10/13/2017,AG-10495,Pennsylvania,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",2
CA-2017-132976,10/13/2017,AG-10495,Pennsylvania,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",4
CA-2017-132976,10/13/2017,AG-10495,Pennsylvania,OFF-ST-10000876,Eldon Simplefile Box Office,6
CA-2017-132976,10/13/2017,AG-10495,Pennsylvania,OFF-LA-10002043,Avery 489,3
US-2015-161991,9/26/2015,SC-20725,Texas,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,7
CA-2015-130890,11/2/2015,JO-15280,California,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",5
CA-2015-130883,9/26/2015,TB-21520,Oregon,OFF-PA-10000474,Easy-staple paper,5
CA-2015-130883,9/26/2015,TB-21520,Oregon,TEC-AC-10001956,Microsoft Arc Touch Mouse,5
CA-2015-130883,9/26/2015,TB-21520,Oregon,OFF-PA-10004100,Xerox 216,6
CA-2016-112697,12/18/2016,AH-10195,Florida,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",2
CA-2016-112697,12/18/2016,AH-10195,Florida,OFF-SU-10000646,Premier Automatic Letter Opener,5
CA-2016-110772,11/20/2016,NZ-18565,Ohio,OFF-FA-10002983,Advantus SlideClip Paper Clips,7
CA-2016-110772,11/20/2016,NZ-18565,Ohio,OFF-LA-10004689,Avery 512,8
CA-2016-110772,11/20/2016,NZ-18565,Ohio,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,2
CA-2016-110772,11/20/2016,NZ-18565,Ohio,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",3
CA-2014-111451,12/26/2014,KL-16555,Colorado,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",8
CA-2014-111451,12/26/2014,KL-16555,Colorado,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,3
CA-2014-111451,12/26/2014,KL-16555,Colorado,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,3
CA-2014-111451,12/26/2014,KL-16555,Colorado,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",3
CA-2016-142545,10/28/2016,JD-15895,New Jersey,OFF-PA-10002105,Xerox 223,5
CA-2016-142545,10/28/2016,JD-15895,New Jersey,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",8
CA-2016-142545,10/28/2016,JD-15895,New Jersey,OFF-PA-10004243,Xerox 1939,3
CA-2016-142545,10/28/2016,JD-15895,New Jersey,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",4
CA-2016-142545,10/28/2016,JD-15895,New Jersey,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,1
US-2017-152380,11/19/2017,JH-15910,Illinois,FUR-TA-10002533,BPI Conference Tables,3
CA-2015-144253,5/4/2015,AS-10225,New York,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,2
CA-2014-130960,12/30/2014,KB-16600,Michigan,OFF-AR-10003651,Newell 350,3
CA-2014-111003,6/1/2014,CR-12625,New Jersey,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",3
CA-2014-111003,6/1/2014,CR-12625,New Jersey,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,6
CA-2017-126774,4/15/2017,SH-20395,Virginia,OFF-AR-10002804,Faber Castell Col-Erase Pencils,1
CA-2016-142902,9/12/2016,BP-11185,Colorado,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,4
CA-2016-142902,9/12/2016,BP-11185,Colorado,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2
CA-2016-142902,9/12/2016,BP-11185,Colorado,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1
CA-2016-142902,9/12/2016,BP-11185,Colorado,OFF-LA-10000634,Avery 509,3
CA-2014-120887,9/27/2014,TS-21205,New Jersey,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",3
CA-2014-167850,8/9/2014,AG-10525,Florida,TEC-PH-10002398,AT&T 1070 Corded Phone,2
CA-2014-167850,8/9/2014,AG-10525,Florida,OFF-PA-10001937,Xerox 21,3
CA-2014-164259,12/28/2014,SP-20860,Pennsylvania,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",4
CA-2014-164973,11/4/2014,NM-18445,New York,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,1
CA-2014-164973,11/4/2014,NM-18445,New York,TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,2
CA-2014-164973,11/4/2014,NM-18445,New York,TEC-PH-10004093,Panasonic Kx-TS550,6
CA-2014-164973,11/4/2014,NM-18445,New York,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,4
CA-2014-164973,11/4/2014,NM-18445,New York,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",1
CA-2014-156601,9/19/2014,FA-14230,California,OFF-FA-10000624,OIC Binder Clips,2
CA-2016-162138,4/23/2016,GK-14620,California,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,6
CA-2016-162138,4/23/2016,GK-14620,California,TEC-AC-10001908,Logitech Wireless Headset h800,1
CA-2017-153339,11/3/2017,DJ-13510,Tennessee,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,1
US-2016-141544,8/30/2016,PO-18850,Pennsylvania,TEC-PH-10003645,Aastra 57i VoIP phone,3
US-2016-141544,8/30/2016,PO-18850,Pennsylvania,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",2
US-2016-141544,8/30/2016,PO-18850,Pennsylvania,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,4
US-2016-150147,4/25/2016,JL-15850,Pennsylvania,TEC-PH-10004614,AT&T 841000 Phone,2
CA-2015-137946,9/1/2015,DB-13615,California,OFF-BI-10001922,Storex Dura Pro Binders,1
CA-2015-137946,9/1/2015,DB-13615,California,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,2
CA-2015-137946,9/1/2015,DB-13615,California,OFF-BI-10004140,Avery Non-Stick Binders,4
CA-2014-129924,7/12/2014,AC-10420,California,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,2
CA-2014-129924,7/12/2014,AC-10420,California,FUR-TA-10004575,Hon 5100 Series Wood Tables,3
CA-2015-128167,6/22/2015,KL-16645,Utah,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4
CA-2014-122336,4/13/2014,JD-15895,Pennsylvania,OFF-AR-10000122,Newell 314,4
US-2015-120712,12/20/2015,CS-12130,Texas,OFF-ST-10000107,Fellowes Super Stor/Drawer,4
CA-2017-169901,6/15/2017,CC-12550,California,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,3
CA-2017-134306,7/8/2017,TD-20995,Massachusetts,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3
CA-2017-134306,7/8/2017,TD-20995,Massachusetts,OFF-PA-10000249,Easy-staple paper,2
CA-2017-134306,7/8/2017,TD-20995,Massachusetts,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",2
CA-2016-129714,9/1/2016,AB-10060,New York,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,1
CA-2016-129714,9/1/2016,AB-10060,New York,OFF-BI-10002160,Acco Hanging Data Binders,1
CA-2016-129714,9/1/2016,AB-10060,New York,OFF-PA-10001970,Xerox 1881,4
CA-2016-129714,9/1/2016,AB-10060,New York,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,4
CA-2016-138520,4/8/2016,JL-15505,New York,FUR-BO-10002268,Sauder Barrister Bookcases,6
CA-2016-138520,4/8/2016,JL-15505,New York,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",2
CA-2016-138520,4/8/2016,JL-15505,New York,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4
CA-2016-138520,4/8/2016,JL-15505,New York,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",5
CA-2016-130001,4/23/2016,HK-14890,North Carolina,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,5
CA-2017-155698,3/8/2017,VB-21745,Georgia,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,8
CA-2017-155698,3/8/2017,VB-21745,Georgia,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",2
CA-2017-144904,9/25/2017,KW-16435,New York,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",2
CA-2017-144904,9/25/2017,KW-16435,New York,FUR-CH-10000785,Global Ergonomic Managers Chair,3
CA-2017-144904,9/25/2017,KW-16435,New York,OFF-AR-10003732,Newell 333,2
CA-2017-144904,9/25/2017,KW-16435,New York,FUR-FU-10000023,Eldon Wave Desk Accessories,8
CA-2014-123344,9/24/2014,JD-16060,California,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",4
CA-2016-155516,10/21/2016,MK-17905,Connecticut,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,4
CA-2016-155516,10/21/2016,MK-17905,Connecticut,OFF-SU-10001225,Staple remover,2
CA-2016-155516,10/21/2016,MK-17905,Connecticut,OFF-ST-10002406,Pizazz Global Quick File,7
CA-2016-155516,10/21/2016,MK-17905,Connecticut,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",4
CA-2017-104745,5/29/2017,GT-14755,Texas,OFF-PA-10002036,Xerox 1930,5
CA-2017-104745,5/29/2017,GT-14755,Texas,OFF-ST-10002205,File Shuttle I and Handi-File,3
US-2014-119137,7/23/2014,AG-10900,Arizona,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,8
US-2014-119137,7/23/2014,AG-10900,Arizona,OFF-AR-10000658,Newell 324,1
US-2016-134656,9/28/2016,MM-18280,Illinois,OFF-PA-10003039,Xerox 1960,4
US-2017-134481,8/27/2017,AR-10405,Massachusetts,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",7
CA-2015-130792,4/28/2015,RA-19915,Texas,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,3
CA-2016-134775,10/28/2016,AS-10285,California,OFF-PA-10004734,Southworth Structures Collection,7
CA-2016-134775,10/28/2016,AS-10285,California,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",3
CA-2015-125395,6/26/2015,LA-16780,Michigan,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,2
US-2015-168935,11/27/2015,DO-13435,Florida,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",3
US-2015-168935,11/27/2015,DO-13435,Florida,TEC-AC-10002335,Logitech Media Keyboard K200,3
CA-2015-122756,12/3/2015,DK-13225,Pennsylvania,FUR-FU-10001935,3M Hangers With Command Adhesive,1
CA-2014-115973,11/24/2014,NG-18430,Ohio,OFF-AR-10004757,Crayola Colored Pencils,1
CA-2017-101798,12/11/2017,MV-18190,New York,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",4
CA-2017-101798,12/11/2017,MV-18190,New York,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,2
US-2014-135972,9/21/2014,JG-15115,Washington,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,2
US-2014-135972,9/21/2014,JG-15115,Washington,TEC-CO-10002313,Canon PC1080F Personal Copier,3
CA-2017-102946,6/30/2017,VP-21730,Nevada,OFF-BI-10004492,Tuf-Vin Binders,3
CA-2017-165603,10/17/2017,SS-20140,Rhode Island,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,2
CA-2017-165603,10/17/2017,SS-20140,Rhode Island,OFF-PA-10002552,Xerox 1958,2
CA-2015-122259,10/31/2015,HP-14815,Michigan,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",4
CA-2016-108987,9/8/2016,AG-10675,Texas,OFF-ST-10001580,Super Decoflex Portable Personal File,3
CA-2016-108987,9/8/2016,AG-10675,Texas,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4
CA-2016-108987,9/8/2016,AG-10675,Texas,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",4
CA-2016-108987,9/8/2016,AG-10675,Texas,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2
CA-2014-113166,12/24/2014,LF-17185,Florida,OFF-PA-10001947,Xerox 1974,2
CA-2014-155208,4/16/2014,SP-20650,North Carolina,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",6
CA-2017-117933,12/24/2017,RF-19840,New York,OFF-AP-10004249,Staple holder,3
CA-2017-117457,12/8/2017,KH-16510,California,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,5
CA-2017-117457,12/8/2017,KH-16510,California,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,3
CA-2017-117457,12/8/2017,KH-16510,California,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",5
CA-2017-117457,12/8/2017,KH-16510,California,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",7
CA-2017-117457,12/8/2017,KH-16510,California,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",1
CA-2017-117457,12/8/2017,KH-16510,California,OFF-LA-10003766,Self-Adhesive Removable Labels,9
CA-2017-117457,12/8/2017,KH-16510,California,OFF-PA-10001970,Xerox 1908,1
CA-2017-117457,12/8/2017,KH-16510,California,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,2
CA-2017-142636,11/3/2017,KC-16675,Washington,OFF-PA-10000157,Xerox 191,7
CA-2017-142636,11/3/2017,KC-16675,Washington,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,4
CA-2017-122105,6/24/2017,CJ-12010,California,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,8
CA-2016-148796,4/14/2016,PB-19150,California,FUR-CH-10004886,Bevis Steel Folding Chairs,5
CA-2017-154816,11/6/2017,VB-21745,Kentucky,OFF-PA-10003845,Xerox 1987,1
CA-2017-110478,3/4/2017,SP-20860,California,OFF-AR-10001573,American Pencil,4
CA-2017-110478,3/4/2017,SP-20860,California,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",1
CA-2014-142048,6/22/2014,JE-15745,Colorado,TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,6
CA-2017-125388,10/19/2017,MP-17965,Massachusetts,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",4
CA-2017-125388,10/19/2017,MP-17965,Massachusetts,OFF-ST-10000918,Crate-A-Files,3
CA-2017-155705,8/21/2017,NF-18385,Mississippi,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,4
CA-2017-149160,11/23/2017,JM-15265,Michigan,FUR-FU-10003347,Coloredge Poster Frame,2
CA-2017-149160,11/23/2017,JM-15265,Michigan,OFF-BI-10001543,GBC VeloBinder Manual Binding System,8
CA-2014-101476,9/12/2014,SD-20485,New York,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",1
CA-2017-152275,10/1/2017,KH-16630,Texas,OFF-AR-10000369,Design Ebony Sketching Pencil,6
US-2016-123750,4/15/2016,RB-19795,North Carolina,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,5
US-2016-123750,4/15/2016,RB-19795,North Carolina,OFF-ST-10000617,Woodgrain Magazine Files by Perma,2
CA-2016-127369,6/6/2016,DB-13060,Massachusetts,OFF-ST-10003306,Letter Size Cart,5
US-2014-150574,12/19/2014,MK-18160,Florida,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,5
CA-2016-147375,6/12/2016,PO-19180,Illinois,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",3
CA-2016-147375,6/12/2016,PO-19180,Illinois,OFF-PA-10001970,Xerox 1908,7
CA-2017-130043,9/15/2017,BB-11545,Texas,OFF-PA-10002230,Xerox 1897,8
CA-2017-157252,1/20/2017,CV-12805,New York,FUR-CH-10003396,Global Deluxe Steno Chair,3
CA-2016-115756,9/5/2016,PK-19075,Michigan,FUR-FU-10000246,Aluminum Document Frame,1
CA-2016-115756,9/5/2016,PK-19075,Michigan,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,3
CA-2016-115756,9/5/2016,PK-19075,Michigan,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,3
CA-2016-115756,9/5/2016,PK-19075,Michigan,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",4
CA-2016-115756,9/5/2016,PK-19075,Michigan,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,3
CA-2016-115756,9/5/2016,PK-19075,Michigan,OFF-LA-10001317,Avery 520,7
CA-2017-154214,3/20/2017,TB-21595,Indiana,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1
CA-2016-166674,4/1/2016,RB-19360,New York,OFF-AR-10000588,Newell 345,3
CA-2016-166674,4/1/2016,RB-19360,New York,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,3
CA-2016-166674,4/1/2016,RB-19360,New York,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,6
CA-2016-166674,4/1/2016,RB-19360,New York,OFF-AR-10003156,50 Colored Long Pencils,3
CA-2016-166674,4/1/2016,RB-19360,New York,OFF-AR-10004974,Newell 342,3
CA-2016-166674,4/1/2016,RB-19360,New York,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,4
CA-2017-147277,10/20/2017,EB-13705,Ohio,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,2
CA-2017-147277,10/20/2017,EB-13705,Ohio,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,2
CA-2016-100153,12/13/2016,KH-16630,Oklahoma,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,4
US-2014-110674,2/12/2014,SC-20095,California,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",2
US-2016-157945,9/26/2016,NF-18385,Illinois,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,3
US-2016-157945,9/26/2016,NF-18385,Illinois,OFF-EN-10001415,Staple envelope,2
CA-2015-109638,12/15/2015,JH-15985,Washington,OFF-AP-10002472,3M Office Air Cleaner,4
CA-2015-109638,12/15/2015,JH-15985,Washington,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,9
CA-2015-109638,12/15/2015,JH-15985,Washington,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,3
CA-2016-109869,4/22/2016,TN-21040,Arizona,FUR-FU-10000023,Eldon Wave Desk Accessories,5
CA-2016-109869,4/22/2016,TN-21040,Arizona,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,6
CA-2016-109869,4/22/2016,TN-21040,Arizona,OFF-SU-10003505,Premier Electric Letter Opener,2
CA-2016-109869,4/22/2016,TN-21040,Arizona,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2
CA-2017-154907,3/31/2017,DS-13180,Texas,FUR-BO-10002824,Bush Mission Pointe Library,2
CA-2015-154144,12/20/2015,MH-17785,New York,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1
CA-2014-144666,11/9/2014,JP-15520,California,OFF-ST-10002743,SAFCO Boltless Steel Shelving,3
CA-2014-144666,11/9/2014,JP-15520,California,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",2
CA-2014-144666,11/9/2014,JP-15520,California,TEC-PH-10002680,Samsung Galaxy Note 3,4
CA-2014-144666,11/9/2014,JP-15520,California,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",6
CA-2014-144666,11/9/2014,JP-15520,California,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",7
CA-2014-144666,11/9/2014,JP-15520,California,OFF-PA-10003465,Xerox 1912,5
CA-2016-103891,7/12/2016,KH-16690,California,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,6
CA-2016-152632,10/27/2016,JE-15475,New York,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,3
CA-2016-100790,6/26/2016,JG-15805,New York,OFF-AR-10003045,Prang Colored Pencils,5
CA-2016-100790,6/26/2016,JG-15805,New York,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",5
CA-2014-134677,10/6/2014,XP-21865,California,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,3
CA-2014-127691,7/22/2014,EM-14065,New York,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2
CA-2014-127691,7/22/2014,EM-14065,New York,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,2
CA-2017-140963,6/10/2017,MT-18070,California,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,2
CA-2017-140963,6/10/2017,MT-18070,California,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,5
CA-2017-140963,6/10/2017,MT-18070,California,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,5
CA-2014-154627,10/29/2014,SA-20830,Illinois,TEC-PH-10001363,Apple iPhone 5S,6
CA-2014-133753,6/9/2014,CW-11905,Texas,TEC-PH-10000376,Square Credit Card Reader,1
CA-2014-133753,6/9/2014,CW-11905,Texas,TEC-AC-10000303,Logitech M510 Wireless Mouse,2
CA-2014-133753,6/9/2014,CW-11905,Texas,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,2
CA-2014-113362,9/14/2014,AJ-10960,New York,OFF-ST-10001809,Fellowes Officeware Wire Shelving,5
CA-2014-113362,9/14/2014,AJ-10960,New York,OFF-EN-10003845,Colored Envelopes,3
CA-2016-169166,5/9/2016,SS-20590,Washington,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,2
US-2016-120929,3/18/2016,RO-19780,Tennessee,FUR-TA-10001857,Balt Solid Wood Rectangular Table,3
CA-2015-134782,12/27/2015,MD-17350,Arkansas,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",2
CA-2016-126158,7/25/2016,SC-20095,California,OFF-BI-10002498,Clear Mylar Reinforcing Strips,8
